Player,player_id,team,date,home,opponent,win,team_pts,opp_pts,minutes,fgmade,fgatt,made3,att3,made1,att1,offrb,defrb,totrb,assist,steal,block,turnover,fouls,points,efficiency,,
Jasmine Hassell,122,IND,517,1,ATL,0,88,90,7,1,2,0,0,0,0,0,0,0,0,1,0,0,1,2,2,,
Krystal Thomas,123,IND,523,1,WAS,0,63,79,10,2,2,0,0,0,0,1,2,3,0,0,0,0,1,4,7,,
Krystal Thomas,123,IND,525,0,ATL,1,82,77,6,0,0,0,0,3,4,0,2,2,0,0,0,0,1,3,4,,
Krystal Thomas,123,IND,529,1,CON,1,79,65,9,1,1,0,0,1,2,1,3,4,0,0,1,2,1,3,5,,
Krystal Thomas,123,IND,531,1,NYL,1,70,66,3,0,0,0,0,0,2,0,1,1,0,0,1,0,0,0,0,,
Krystal Thomas,123,IND,606,0,WAS,1,64,61,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,
Krystal Thomas,123,IND,607,0,CON,0,71,88,2,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,,
Krystal Thomas,123,IND,617,0,CON,0,67,89,7,3,4,0,0,2,4,1,0,1,1,0,0,0,0,8,7,,
Krystal Thomas,123,IND,625,1,TUL,0,10,-107,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,,
Krystal Thomas,123,IND,627,1,PHO,0,76,81,32,3,4,0,0,0,2,1,4,5,1,1,2,1,4,6,11,,
Krystal Thomas,123,IND,629,1,ATL,0,68,76,9,0,1,0,0,0,0,2,0,2,0,0,1,0,0,0,2,,
Krystal Thomas,123,IND,701,0,ATL,1,77,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,
Krystal Thomas,123,IND,710,1,CON,1,72,68,9,0,1,0,0,0,0,0,2,2,1,0,0,2,2,0,0,,
Krystal Thomas,123,IND,715,1,LAS,0,78,86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,
Krystal Thomas,123,IND,717,1,CHI,1,82,64,12,1,3,0,0,0,0,2,1,3,0,1,1,0,3,2,5,,
Krystal Thomas,123,IND,722,0,CHI,0,57,60,11,1,1,0,0,0,0,0,1,1,0,0,0,3,2,2,0,,
Krystal Thomas,123,IND,726,0,SAN,1,75,68,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,,
Krystal Thomas,123,IND,731,0,SEA,1,76,67,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,,
Krystal Thomas,123,IND,802,0,PHO,0,69,79,21,5,7,0,0,0,0,3,4,7,0,1,2,0,3,10,18,,
Krystal Thomas,123,IND,808,1,WAS,0,61,74,10,0,1,0,0,0,0,1,4,5,2,1,1,0,2,0,8,,
Krystal Thomas,123,IND,810,0,NYL,1,90,76,4,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,,
Krystal Thomas,123,IND,817,0,NYL,0,61,73,23,2,8,0,0,0,0,3,5,8,2,0,4,3,2,4,9,,
Charde Houston,124,NYL,629,1,CON,1,67,65,7,1,2,0,0,0,0,0,0,0,0,0,0,1,4,2,0,,
Charde Houston,124,NYL,701,1,TUL,1,90,74,15,1,6,0,1,1,2,2,2,4,0,1,1,2,1,3,1,,
Charde Houston,124,NYL,706,1,MIN,1,87,80,14,2,3,0,1,0,0,0,2,2,3,2,1,0,2,4,11,,
Charde Houston,124,NYL,709,0,SAN,0,66,80,8,2,3,0,0,0,0,0,0,0,1,0,0,2,2,4,2,,
Charde Houston,124,NYL,711,1,LAS,0,54,68,6,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,-3,,
Charde Houston,124,NYL,723,0,LAS,1,66,64,6,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,1,,
Charde Houston,124,NYL,726,0,PHO,0,63,78,2,2,2,0,0,0,0,0,1,1,0,0,0,0,0,4,5,,
Charde Houston,124,NYL,729,1,WAS,1,80,76,7,1,3,0,0,1,2,2,0,2,0,1,0,1,0,3,2,,
Charde Houston,124,NYL,731,0,CHI,0,74,87,6,2,4,1,1,0,0,1,1,2,0,0,0,0,1,5,5,,
Charde Houston,124,NYL,803,0,ATL,1,83,76,14,2,4,0,1,3,4,0,0,0,2,1,0,1,4,7,6,,
Charde Houston,124,NYL,805,0,WAS,0,46,79,15,1,4,0,1,3,4,1,1,2,0,1,0,2,4,5,2,,
Charde Houston,124,NYL,808,1,CON,1,71,66,4,1,2,0,0,0,0,0,0,0,0,0,0,0,1,2,1,,
Charde Houston,124,NYL,810,1,IND,0,76,90,16,4,4,0,0,0,0,0,1,1,1,3,0,0,3,8,13,,
Charde Houston,124,NYL,812,1,PHO,0,64,76,7,0,3,0,1,0,0,0,0,0,0,0,1,3,1,0,-5,,
Charde Houston,124,NYL,814,0,IND,0,63,76,4,1,1,0,0,1,1,0,1,1,0,0,1,0,0,3,5,,
Charde Houston,124,NYL,816,0,WAS,1,73,61,5,0,2,0,1,0,0,0,0,0,1,0,1,1,2,0,-1,,
Charde Houston,124,NYL,817,1,IND,1,73,61,9,3,5,0,1,0,0,0,0,0,2,0,1,1,0,6,6,,
Kara Braxton,125,NYL,516,0,CON,1,75,54,14,3,6,0,0,0,0,1,1,2,2,1,1,2,1,6,7,,
Kara Braxton,125,NYL,517,1,CHI,0,65,79,6,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,,
Kara Braxton,125,NYL,524,0,MIN,0,82,87,7,1,1,0,0,2,2,0,1,1,1,0,0,0,0,4,6,,
Kara Braxton,125,NYL,527,1,SEA,1,70,64,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,,
Natasha Lacy,126,NYL,723,0,LAS,1,66,64,4,1,2,0,0,0,0,0,0,0,0,2,0,0,1,2,3,,
Natasha Lacy,126,NYL,724,0,SEA,1,84,80,7,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,4,,
Natasha Lacy,126,NYL,726,0,PHO,0,63,78,3,2,3,0,0,0,0,0,0,0,1,1,0,0,1,4,5,,
Natasha Lacy,126,NYL,729,1,WAS,1,80,76,8,3,3,0,0,0,0,0,1,1,1,2,0,0,0,6,10,,
Natasha Lacy,126,NYL,731,0,CHI,0,74,87,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,,
Natasha Lacy,126,NYL,803,0,ATL,1,83,76,6,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,-3,,
Natasha Lacy,126,NYL,805,0,WAS,0,46,79,14,0,0,0,0,0,4,0,1,1,1,3,0,2,0,0,-1,,
Natasha Lacy,126,NYL,810,1,IND,0,76,90,2,0,0,0,0,2,2,0,0,0,0,1,0,0,0,2,3,,
Natasha Lacy,126,NYL,814,0,IND,0,63,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Natasha Lacy,126,NYL,816,0,WAS,1,73,61,13,0,1,0,0,1,2,0,1,1,4,1,0,0,1,1,5,,
Natasha Lacy,126,NYL,817,1,IND,1,73,61,17,1,3,0,1,0,0,0,2,2,2,1,0,0,0,2,5,,
Toni Young,127,NYL,516,0,CON,1,75,54,6,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,,
Toni Young,127,NYL,517,1,CHI,0,65,79,3,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,,
Toni Young,127,NYL,524,0,MIN,0,82,87,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Toni Young,127,NYL,531,0,IND,0,66,70,8,2,2,0,0,0,0,1,0,1,0,1,1,0,3,4,7,,
Toni Young,127,NYL,605,1,SAN,0,75,87,6,1,2,0,0,1,1,0,0,0,0,0,0,0,1,3,2,,
Toni Young,127,NYL,608,1,WAS,1,81,64,7,0,2,0,0,1,2,0,2,2,0,0,0,0,1,1,0,,
Toni Young,127,NYL,610,0,TUL,0,57,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Toni Young,127,NYL,620,0,ATL,0,64,85,5,0,2,0,0,1,2,0,1,1,0,0,0,0,0,1,-1,,
Chucky Jeffery,128,NYL,516,0,CON,1,75,54,6,2,4,0,1,0,0,0,1,1,1,2,1,0,1,4,7,,
Chucky Jeffery,128,NYL,517,1,CHI,0,65,79,2,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,,
Chucky Jeffery,128,NYL,524,0,MIN,0,82,87,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,
Chucky Jeffery,128,NYL,530,0,WAS,0,60,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Chucky Jeffery,128,NYL,531,0,IND,0,66,70,9,2,3,0,0,0,0,1,2,3,0,0,0,0,1,4,6,,
Chucky Jeffery,128,NYL,605,1,SAN,0,75,87,6,2,3,0,0,0,0,0,2,2,1,1,0,0,0,4,7,,
Chucky Jeffery,128,NYL,608,1,WAS,1,81,64,12,0,1,0,0,0,2,0,1,1,0,0,0,1,0,0,-3,,
Chucky Jeffery,128,NYL,610,0,TUL,0,57,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Chucky Jeffery,128,NYL,615,0,CON,0,72,76,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,,
Chucky Jeffery,128,NYL,618,0,CHI,0,10,-105,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
Chucky Jeffery,128,NYL,620,0,ATL,0,64,85,12,1,3,0,0,0,0,1,2,3,0,0,0,2,2,2,1,,
Chucky Jeffery,128,NYL,622,1,ATL,1,85,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Chucky Jeffery,128,NYL,706,1,MIN,1,87,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Chucky Jeffery,128,NYL,709,0,SAN,0,66,80,11,0,0,0,0,0,0,0,2,2,0,2,0,0,1,0,4,,
Chucky Jeffery,128,NYL,711,1,LAS,0,54,68,3,0,1,0,0,0,0,1,1,2,0,0,0,1,0,0,0,,
Jelena Milovanovic,129,WAS,516,1,MIN,0,77,89,7,1,2,0,1,0,0,0,0,0,2,0,0,0,1,2,3,,
Jelena Milovanovic,129,WAS,523,0,IND,1,79,63,5,3,4,0,1,0,0,0,1,1,0,0,0,0,0,6,6,,
Jelena Milovanovic,129,WAS,524,1,SEA,0,65,73,10,2,4,0,1,0,0,0,1,1,0,1,0,2,0,4,2,,
Jelena Milovanovic,129,WAS,530,1,NYL,1,68,60,26,4,12,2,6,4,6,0,1,1,2,2,0,1,1,14,8,,
Jelena Milovanovic,129,WAS,601,1,LAS,1,92,84,35,3,9,1,5,5,5,3,2,5,1,0,0,5,2,12,7,,
Jelena Milovanovic,129,WAS,605,0,CON,1,74,66,10,1,1,0,0,0,0,0,2,2,2,0,0,2,2,2,4,,
Jelena Milovanovic,129,WAS,606,1,IND,0,61,64,17,1,7,0,1,2,2,0,4,4,0,0,0,2,0,4,0,,
Jelena Milovanovic,129,WAS,608,0,NYL,0,64,81,15,2,8,0,3,2,2,1,1,2,1,0,0,0,4,6,3,,
Jelena Milovanovic,129,WAS,610,1,PHO,0,66,81,8,2,3,1,2,0,0,0,0,0,0,0,0,1,1,5,3,,
Jelena Milovanovic,129,WAS,613,1,CHI,1,79,68,5,0,1,0,1,0,0,0,0,0,0,0,0,1,2,0,-2,,
Jelena Milovanovic,129,WAS,620,0,MIN,0,65,75,8,1,5,0,1,0,0,1,1,2,0,1,0,0,0,2,1,,
Jelena Milovanovic,129,WAS,622,0,SEA,0,86,89,8,1,3,0,0,0,0,0,0,0,0,0,0,0,1,2,0,,
Jelena Milovanovic,129,WAS,803,0,CHI,0,65,76,9,2,2,1,1,2,2,1,1,2,0,0,0,1,0,7,8,,
Jelena Milovanovic,129,WAS,805,1,NYL,1,79,46,8,2,2,0,0,0,0,1,1,2,1,1,1,1,1,4,8,,
Jelena Milovanovic,129,WAS,808,0,IND,1,74,61,2,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,,
Jelena Milovanovic,129,WAS,816,1,NYL,0,61,73,8,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,,
Tayler Hill,130,WAS,805,1,NYL,1,79,46,6,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,-3,,
Tayler Hill,130,WAS,808,0,IND,1,74,61,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Tayler Hill,130,WAS,813,1,CHI,0,69,72,10,0,4,0,2,2,2,0,0,0,0,0,0,0,0,2,-2,,
Tayler Hill,130,WAS,815,0,CON,1,71,67,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Tayler Hill,130,WAS,816,1,NYL,0,61,73,16,1,6,1,4,0,0,0,1,1,2,1,0,0,0,3,2,,
Kalana Greene,131,WAS,523,0,IND,1,79,63,3,1,1,0,0,0,0,0,0,0,0,1,0,0,1,2,3,,
Kalana Greene,131,WAS,605,0,CON,1,74,66,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,,
Kalana Greene,131,WAS,606,1,IND,0,61,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Kalana Greene,131,WAS,608,0,NYL,0,64,81,4,1,1,0,0,0,0,0,1,1,0,0,0,0,0,2,3,,
Kalana Greene,131,WAS,610,1,PHO,0,66,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Kalana Greene,131,WAS,613,1,CHI,1,79,68,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,3,,
Kalana Greene,131,WAS,615,1,ATL,0,67,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Kalana Greene,131,WAS,620,0,MIN,0,65,75,15,1,5,0,2,0,0,0,0,0,0,1,0,0,2,2,-1,,
Kalana Greene,131,WAS,622,0,SEA,0,86,89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,
Kalana Greene,131,WAS,627,1,CON,1,69,63,4,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,-2,,
Kalana Greene,131,WAS,712,0,TUL,1,91,74,3,1,1,0,0,0,0,0,2,2,0,0,0,0,0,2,4,,
Kalana Greene,131,WAS,715,0,PHO,0,78,90,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,,
Kalana Greene,131,WAS,717,0,LAS,1,79,75,6,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,,
Kalana Greene,131,WAS,803,0,CHI,0,65,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Kalana Greene,131,WAS,805,1,NYL,1,79,46,6,0,0,0,0,2,2,0,2,2,0,1,0,0,1,2,5,,
Kalana Greene,131,WAS,808,0,IND,1,74,61,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,,
Kalana Greene,131,WAS,810,0,CON,0,81,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Kalana Greene,131,WAS,813,1,CHI,0,69,72,10,0,1,0,0,0,0,0,2,2,1,0,0,0,1,0,2,,
Kalana Greene,131,WAS,815,0,CON,1,71,67,5,0,0,0,0,1,2,0,1,1,0,0,0,0,1,1,1,,
Kalana Greene,131,WAS,816,1,NYL,0,61,73,9,1,1,0,0,0,0,0,1,1,0,0,0,0,0,2,3,,
Samantha Prahalis,132,LAS,613,0,TUL,0,67,69,10,2,3,0,0,0,0,0,0,0,0,0,0,0,3,4,3,,
Samantha Prahalis,132,LAS,614,0,SAN,0,74,101,11,0,1,0,1,0,0,0,3,3,0,0,0,1,1,0,1,,
Farhiya Abdi,133,LAS,516,0,SEA,1,80,69,5,1,1,0,0,0,0,0,1,1,0,0,0,0,0,2,3,,
Farhiya Abdi,133,LAS,518,1,PHO,0,69,74,4,0,2,0,1,0,0,0,1,1,0,0,0,0,0,0,-1,,
Farhiya Abdi,133,LAS,525,1,SAN,1,83,62,14,2,5,0,0,0,0,0,0,0,0,0,0,0,2,4,1,,
Farhiya Abdi,133,LAS,601,0,WAS,0,84,92,7,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,,
Farhiya Abdi,133,LAS,606,0,CHI,1,10,-88,7,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,,
Farhiya Abdi,133,LAS,613,0,TUL,0,67,69,18,2,3,0,0,0,0,1,0,1,0,0,0,2,1,4,2,,
Farhiya Abdi,133,LAS,614,0,SAN,0,74,101,25,2,3,0,1,0,0,2,0,2,0,0,0,2,3,4,3,,
Farhiya Abdi,133,LAS,617,1,MIN,0,77,94,10,2,4,1,1,0,0,0,1,1,0,0,0,0,3,5,4,,
Farhiya Abdi,133,LAS,619,1,TUL,1,87,77,3,1,1,0,0,0,0,0,1,1,0,0,0,0,0,2,3,,
Farhiya Abdi,133,LAS,622,1,SAN,0,69,72,8,0,4,0,2,0,0,0,0,0,2,0,0,0,1,0,-2,,
Farhiya Abdi,133,LAS,624,1,SEA,1,65,57,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,
Farhiya Abdi,133,LAS,703,0,SEA,1,70,56,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,,
Farhiya Abdi,133,LAS,711,0,NYL,1,68,54,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Farhiya Abdi,133,LAS,713,0,CON,1,90,64,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,,
Farhiya Abdi,133,LAS,729,0,PHO,0,69,90,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,,
Farhiya Abdi,133,LAS,815,1,SEA,1,77,65,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,
Farhiya Abdi,133,LAS,816,0,PHO,0,69,76,25,6,11,0,1,3,3,0,2,2,1,1,0,1,4,15,13,,
Candice Wiggins,134,LAS,516,0,SEA,1,80,69,11,0,2,0,1,0,0,0,0,0,1,1,1,1,3,0,0,,
Candice Wiggins,134,LAS,708,0,MIN,0,72,83,14,1,6,0,3,0,0,1,0,1,0,2,0,0,2,2,0,,
Candice Wiggins,134,LAS,711,0,NYL,1,68,54,11,0,5,0,2,0,0,0,1,1,1,2,0,1,0,0,-2,,
Candice Wiggins,134,LAS,713,0,CON,1,90,64,14,0,2,0,1,0,0,0,0,0,1,0,0,0,3,0,-1,,
Candice Wiggins,134,LAS,715,0,IND,1,86,78,10,0,2,0,1,0,0,0,1,1,0,1,0,1,4,0,-1,,
Candice Wiggins,134,LAS,717,1,WAS,0,75,79,20,1,1,1,1,0,0,1,0,1,3,1,0,2,3,3,6,,
Candice Wiggins,134,LAS,723,1,NYL,0,64,66,11,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,2,,
Candice Wiggins,134,LAS,724,1,PHO,0,73,93,19,1,4,1,1,0,0,0,3,3,0,0,0,0,3,3,3,,
Candice Wiggins,134,LAS,726,0,SEA,1,77,69,9,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,1,,
Candice Wiggins,134,LAS,728,1,IND,1,77,73,15,2,3,1,2,0,0,1,0,1,0,0,0,0,0,5,5,,
Candice Wiggins,134,LAS,729,0,PHO,0,69,90,17,1,6,0,3,0,0,2,0,2,0,0,0,1,0,2,-2,,
Candice Wiggins,134,LAS,803,1,CON,1,70,69,10,1,4,1,2,0,0,0,1,1,2,0,1,1,1,3,3,,
Candice Wiggins,134,LAS,805,1,TUL,0,90,96,17,1,3,1,2,0,0,0,1,1,1,1,0,1,4,3,3,,
Candice Wiggins,134,LAS,808,1,ATL,1,80,77,17,0,2,0,0,0,0,1,1,2,2,1,0,0,3,0,3,,
Candice Wiggins,134,LAS,810,0,SAN,0,76,82,11,0,1,0,0,2,3,0,1,1,2,2,0,1,0,2,4,,
Candice Wiggins,134,LAS,812,0,MIN,1,71,63,15,0,2,0,1,2,2,0,2,2,0,0,0,0,0,2,2,,
Candice Wiggins,134,LAS,815,1,SEA,1,77,65,16,1,4,1,4,0,0,1,0,1,2,0,0,0,2,3,3,,
Darxia Morris,135,LAS,617,1,MIN,0,77,94,15,3,7,0,2,0,0,2,1,3,2,1,0,0,2,6,8,,
Darxia Morris,135,LAS,619,1,TUL,1,87,77,7,0,3,0,2,0,0,0,0,0,0,0,0,0,2,0,-3,,
Darxia Morris,135,LAS,622,1,SAN,0,69,72,6,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,-1,,
Darxia Morris,135,LAS,624,1,SEA,1,65,57,2,0,2,0,0,0,0,0,0,0,0,1,0,1,1,0,-2,,
Nikki Greene,136,LAS,516,0,SEA,1,80,69,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,,
Nikki Greene,136,LAS,525,1,SAN,1,83,62,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Nikki Greene,136,LAS,606,0,CHI,1,10,-88,3,0,0,0,0,0,0,0,2,2,0,0,0,2,1,0,0,,
Nikki Greene,136,LAS,614,0,SAN,0,74,101,5,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,
Nikki Greene,136,LAS,617,1,MIN,0,77,94,4,1,2,0,0,1,1,1,0,1,0,0,0,0,1,3,3,,
Nikki Greene,136,LAS,703,0,SEA,1,70,56,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Nikki Greene,136,LAS,711,0,NYL,1,68,54,2,0,1,0,0,0,0,1,1,2,0,0,0,1,0,0,0,,
Nikki Greene,136,LAS,713,0,CON,1,90,64,4,0,2,0,0,0,0,1,0,1,0,0,0,1,3,0,-2,,
Nikki Greene,136,LAS,729,0,PHO,0,69,90,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,
Nikki Greene,136,LAS,815,1,SEA,1,77,65,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,,
Nikki Greene,136,LAS,816,0,PHO,0,69,76,9,1,4,0,0,0,0,0,2,2,0,1,0,1,4,2,1,,
Rebekkah Brunson,137,MIN,722,1,ATL,1,11,-108,36,6,11,0,0,5,6,2,10,12,2,0,0,3,3,17,22,,
Rebekkah Brunson,137,MIN,725,1,SAN,1,88,78,21,5,7,0,0,0,0,1,2,3,3,0,1,0,0,10,15,,
Rebekkah Brunson,137,MIN,727,0,CON,1,76,65,29,4,11,0,0,1,2,4,6,10,2,0,1,1,1,9,13,,
Rebekkah Brunson,137,MIN,731,1,PHO,1,75,67,35,4,8,0,0,2,2,1,11,12,1,2,0,1,3,10,20,,
Rebekkah Brunson,137,MIN,802,0,TUL,1,84,75,26,0,4,0,0,0,0,2,7,9,1,0,0,1,2,0,5,,
Rebekkah Brunson,137,MIN,805,0,IND,1,66,64,29,0,4,0,0,1,2,4,5,9,1,0,1,1,3,1,6,,
Rebekkah Brunson,137,MIN,807,1,CHI,1,74,64,32,5,13,0,0,0,1,4,2,6,1,1,2,0,2,10,11,,
Rebekkah Brunson,137,MIN,809,0,PHO,0,80,82,23,1,5,0,0,0,0,1,6,7,0,0,0,1,1,2,4,,
Rebekkah Brunson,137,MIN,812,1,LAS,0,63,71,28,3,6,0,0,3,4,1,6,7,2,0,0,0,1,9,14,,
Rebekkah Brunson,137,MIN,815,0,SAN,0,76,92,19,2,6,0,0,0,0,3,3,6,1,0,1,1,2,4,7,,
Rebekkah Brunson,137,MIN,816,1,TUL,1,80,63,24,2,6,0,0,3,4,4,5,9,3,0,2,1,2,7,15,,
Monica Wright,138,MIN,615,1,PHO,0,72,80,6,1,3,0,0,1,1,0,0,0,1,0,0,1,2,3,1,,
Monica Wright,138,MIN,617,0,LAS,1,94,77,15,0,1,0,0,0,0,0,2,2,2,0,0,3,2,0,0,,
Monica Wright,138,MIN,618,0,PHO,0,79,92,12,1,4,0,0,2,2,1,0,1,1,0,0,2,1,4,1,,
Monica Wright,138,MIN,620,1,WAS,1,75,65,10,0,3,0,0,0,0,0,2,2,0,0,0,1,0,0,-2,,
Monica Wright,138,MIN,622,1,IND,1,83,77,6,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,,
Monica Wright,138,MIN,627,0,SEA,0,71,81,12,2,6,0,1,2,2,0,1,1,1,0,0,0,2,6,4,,
Monica Wright,138,MIN,629,1,SEA,1,74,69,27,2,4,1,3,0,0,1,2,3,4,2,0,3,4,5,9,,
Monica Wright,138,MIN,703,1,SAN,1,91,84,32,5,12,3,4,4,4,1,3,4,1,0,0,0,4,17,15,,
Monica Wright,138,MIN,706,0,NYL,0,80,87,28,4,7,0,1,3,3,0,1,1,3,0,0,2,1,11,10,,
Monica Wright,138,MIN,708,1,LAS,1,83,72,24,4,8,0,0,1,2,0,4,4,4,1,0,2,2,9,11,,
Monica Wright,138,MIN,710,0,TUL,1,91,85,30,2,4,0,1,2,2,0,2,2,3,2,1,2,2,6,10,,
Monica Wright,138,MIN,713,1,SEA,1,77,60,25,2,7,0,1,0,2,1,4,5,5,1,0,3,4,4,5,,
Monica Wright,138,MIN,716,1,TUL,1,93,82,28,3,6,0,1,4,4,1,1,2,2,5,1,0,2,10,17,,
Monica Wright,138,MIN,722,1,ATL,1,11,-108,31,3,10,0,1,0,0,0,2,2,7,1,2,2,6,6,9,,
Monica Wright,138,MIN,725,1,SAN,1,88,78,15,3,6,0,1,4,4,1,3,4,1,1,1,0,0,10,14,,
Monica Wright,138,MIN,727,0,CON,1,76,65,17,3,5,0,0,0,1,0,3,3,2,0,0,2,2,6,6,,
Monica Wright,138,MIN,731,1,PHO,1,75,67,18,4,8,0,1,0,2,0,3,3,1,1,2,1,3,8,8,,
Monica Wright,138,MIN,802,0,TUL,1,84,75,10,1,2,0,0,0,0,0,1,1,2,0,0,2,2,2,2,,
Monica Wright,138,MIN,805,0,IND,1,66,64,4,0,1,0,0,2,2,0,0,0,0,0,0,2,0,2,-1,,
Monica Wright,138,MIN,807,1,CHI,1,74,64,21,3,6,0,0,2,5,0,4,4,2,1,0,1,0,8,8,,
Monica Wright,138,MIN,809,0,PHO,0,80,82,15,2,3,0,0,0,0,0,2,2,1,0,0,1,2,4,5,,
Monica Wright,138,MIN,812,1,LAS,0,63,71,19,2,3,1,1,1,2,0,3,3,4,0,0,3,2,6,8,,
Monica Wright,138,MIN,815,0,SAN,0,76,92,18,3,4,0,1,0,0,0,0,0,0,0,0,3,5,6,2,,
Monica Wright,138,MIN,816,1,TUL,1,80,63,21,2,9,0,1,3,4,0,3,3,1,2,1,0,1,7,6,,
Asia Taylor,139,MIN,516,0,WAS,1,89,77,12,1,3,0,0,2,2,1,0,1,0,0,0,1,1,4,2,,
Asia Taylor,139,MIN,518,1,CON,1,90,87,6,0,3,0,0,0,0,2,2,4,1,0,0,1,1,0,1,,
Asia Taylor,139,MIN,523,0,TUL,1,94,93,9,1,1,0,0,0,0,1,0,1,1,1,0,1,4,2,4,,
Asia Taylor,139,MIN,524,1,NYL,1,87,82,18,3,3,0,0,4,4,1,3,4,1,0,0,0,4,10,15,,
Asia Taylor,139,MIN,526,0,CHI,1,75,72,11,0,3,0,0,2,2,2,1,3,1,0,0,1,2,2,2,,
Asia Taylor,139,MIN,530,1,SAN,1,88,72,7,0,0,0,0,1,2,0,1,1,0,0,0,0,1,1,1,,
Asia Taylor,139,MIN,601,0,SAN,1,87,79,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,
Asia Taylor,139,MIN,606,0,SEA,0,62,65,14,2,2,0,0,0,0,0,3,3,2,1,0,2,4,4,8,,
Asia Taylor,139,MIN,613,0,ATL,0,82,85,6,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,,
Asia Taylor,139,MIN,615,1,PHO,0,72,80,15,4,6,0,0,1,3,0,2,2,0,0,0,1,4,9,6,,
Asia Taylor,139,MIN,617,0,LAS,1,94,77,8,1,2,0,0,0,0,0,0,0,0,0,0,1,1,2,0,,
